order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_purchase_timestamp_year,order_purchase_timestamp_month,order_purchase_timestamp_day,order_purchase_timestamp_dayofweek,order_purchase_timestamp_quarter,order_purchase_timestamp_is_weekend,delivery_time_days,estimated_delivery_time_days,delivery_time_difference,delivered_on_time,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
order_45,cust_3,delivered,2022-03-22 11:34:40.402010050,2022-03-22 11:34:40.402010050,2022-03-23 11:34:40.402010050,2022-03-26 16:53:03.919597990,2022-03-31 16:53:03.919597990,2022,3,22,1,1,0,4.221105527638194,9.221105527638194,-5.0,True,1,prod_76,seller_10,2022-12-11 12:31:18.260869564,480.96,33.53,electronics,13,799,2,5151,23,18,47,uniq_3,45020,Brasília,RS
order_46,cust_43,delivered,2022-03-24 07:28:38.592964824,2022-03-24 07:28:38.592964824,2022-03-25 07:28:38.592964824,2022-03-28 12:54:16.281407035,2022-04-02 12:54:16.281407035,2022,3,24,3,1,0,4.226130653266331,9.226130653266331,-5.0,True,4,prod_93,seller_18,2022-07-17 05:13:02.608695652,988.09,88.77,electronics,14,123,7,7778,69,21,19,uniq_43,70812,São Paulo,DF
order_46,cust_43,delivered,2022-03-24 07:28:38.592964824,2022-03-24 07:28:38.592964824,2022-03-25 07:28:38.592964824,2022-03-28 12:54:16.281407035,2022-04-02 12:54:16.281407035,2022,3,24,3,1,0,4.226130653266331,9.226130653266331,-5.0,True,2,prod_102,seller_23,2022-08-09 08:20:52.173913044,562.68,79.71,books,63,703,2,8812,21,20,31,uniq_43,70812,São Paulo,DF
order_46,cust_43,delivered,2022-03-24 07:28:38.592964824,2022-03-24 07:28:38.592964824,2022-03-25 07:28:38.592964824,2022-03-28 12:54:16.281407035,2022-04-02 12:54:16.281407035,2022,3,24,3,1,0,4.226130653266331,9.226130653266331,-5.0,True,1,prod_37,seller_29,2022-12-20 01:02:36.521739128,865.39,81.83,books,88,597,8,6739,48,18,26,uniq_43,70812,São Paulo,DF
order_47,cust_26,delivered,2022-03-26 03:22:36.783919598,2022-03-26 03:22:36.783919598,2022-03-27 03:22:36.783919598,2022-03-30 08:55:28.643216080,2022-04-04 08:55:28.643216080,2022,3,26,5,1,1,4.231155778894467,9.231155778894468,-5.000000000000001,True,4,prod_141,seller_35,2022-08-02 01:02:36.521739132,178.79,76.31,books,68,535,4,7444,51,49,32,uniq_26,19466,Brasília,RJ
order_48,cust_27,canceled,2022-03-27 23:16:34.974874372,2022-03-27 23:16:34.974874372,2022-03-28 23:16:34.974874372,2022-04-01 04:56:41.005025125,2022-04-06 04:56:41.005025125,2022,3,27,6,1,1,4.2361809045226035,9.236180904522604,-5.0,True,4,prod_61,seller_1,2022-09-20 22:57:23.478260868,569.13,34.55,clothing,51,827,6,3968,33,48,34,uniq_27,86611,Brasília,DF
order_49,cust_66,processing,2022-03-29 19:10:33.165829146,2022-03-29 19:10:33.165829146,2022-03-30 19:10:33.165829146,2022-04-03 00:57:53.366834170,2022-04-08 00:57:53.366834170,2022,3,29,1,1,0,4.241206030150741,9.24120603015074,-5.0,True,2,prod_27,seller_18,2022-12-06 15:39:07.826086956,326.38,18.14,toys,95,683,5,1715,46,44,47,uniq_66,88328,São Paulo,DF
order_50,cust_31,delivered,2022-03-31 15:04:31.356783920,2022-03-31 15:04:31.356783920,2022-04-01 15:04:31.356783920,2022-04-04 20:59:05.728643216,2022-04-09 20:59:05.728643216,2022,3,31,3,1,0,4.246231155778889,9.246231155778888,-4.999999999999999,True,4,prod_94,seller_33,2022-02-18 16:41:44.347826087,868.87,91.86,clothing,62,294,4,9180,58,9,38,uniq_31,28132,Porto Alegre,RJ
order_50,cust_31,delivered,2022-03-31 15:04:31.356783920,2022-03-31 15:04:31.356783920,2022-04-01 15:04:31.356783920,2022-04-04 20:59:05.728643216,2022-04-09 20:59:05.728643216,2022,3,31,3,1,0,4.246231155778889,9.246231155778888,-4.999999999999999,True,3,prod_102,seller_4,2022-05-05 04:10:26.086956522,969.83,45.59,books,63,703,2,8812,21,20,31,uniq_31,28132,Porto Alegre,RJ
order_50,cust_31,delivered,2022-03-31 15:04:31.356783920,2022-03-31 15:04:31.356783920,2022-04-01 15:04:31.356783920,2022-04-04 20:59:05.728643216,2022-04-09 20:59:05.728643216,2022,3,31,3,1,0,4.246231155778889,9.246231155778888,-4.999999999999999,True,1,prod_93,seller_38,2022-11-03 18:46:57.391304348,67.31,27.79,electronics,14,123,7,7778,69,21,19,uniq_31,28132,Porto Alegre,RJ
order_50,cust_31,delivered,2022-03-31 15:04:31.356783920,2022-03-31 15:04:31.356783920,2022-04-01 15:04:31.356783920,2022-04-04 20:59:05.728643216,2022-04-09 20:59:05.728643216,2022,3,31,3,1,0,4.246231155778889,9.246231155778888,-4.999999999999999,True,4,prod_108,seller_2,2022-12-29 18:46:57.391304348,411.53,75.23,books,76,835,3,331,27,19,36,uniq_31,28132,Porto Alegre,RJ
order_51,cust_89,shipped,2022-04-02 10:58:29.547738694,2022-04-02 10:58:29.547738694,2022-04-03 10:58:29.547738694,2022-04-06 17:00:18.090452261,2022-04-11 17:00:18.090452261,2022,4,2,5,2,1,4.251256281407025,9.251256281407025,-5.0,True,1,prod_91,seller_35,2022-01-02 05:13:02.608695652,520.54,86.28,clothing,94,295,1,8334,16,17,35,uniq_89,84811,Brasília,DF
order_53,cust_44,shipped,2022-04-06 02:46:25.929648242,2022-04-06 02:46:25.929648242,2022-04-07 02:46:25.929648242,2022-04-10 09:02:42.814070351,2022-04-15 09:02:42.814070351,2022,4,6,2,2,0,4.261306532663299,9.261306532663298,-4.999999999999999,True,4,prod_142,seller_21,2022-01-30 05:13:02.608695652,339.18,33.19,books,43,491,9,6645,31,27,10,uniq_44,21082,Brasília,RJ
order_54,cust_100,delivered,2022-04-07 22:40:24.120603015,2022-04-07 22:40:24.120603015,2022-04-08 22:40:24.120603015,2022-04-12 05:03:55.175879397,2022-04-17 05:03:55.175879397,2022,4,7,3,2,0,4.266331658291459,9.266331658291458,-4.999999999999999,True,1,prod_110,seller_13,2022-01-22 21:54:46.956521739,42.22,81.36,clothing,90,493,5,6257,93,31,25,uniq_100,22147,Porto Alegre,DF
order_54,cust_100,delivered,2022-04-07 22:40:24.120603015,2022-04-07 22:40:24.120603015,2022-04-08 22:40:24.120603015,2022-04-12 05:03:55.175879397,2022-04-17 05:03:55.175879397,2022,4,7,3,2,0,4.266331658291459,9.266331658291458,-4.999999999999999,True,2,prod_124,seller_6,2022-09-27 01:02:36.521739128,888.57,80.99,furniture,32,712,8,7582,28,45,41,uniq_100,22147,Porto Alegre,DF
order_55,cust_95,processing,2022-04-09 18:34:22.311557789,2022-04-09 18:34:22.311557789,2022-04-10 18:34:22.311557789,2022-04-14 01:05:07.537688442,2022-04-19 01:05:07.537688442,2022,4,9,5,2,1,4.271356783919595,9.271356783919595,-5.0,True,2,prod_115,seller_17,2022-02-13 19:49:33.913043478,584.17,41.67,toys,47,549,4,9608,85,22,36,uniq_95,61975,São Paulo,RJ
order_56,cust_97,canceled,2022-04-11 14:28:20.502512563,2022-04-11 14:28:20.502512563,2022-04-12 14:28:20.502512563,2022-04-15 21:06:19.899497487,2022-04-20 21:06:19.899497487,2022,4,11,0,2,0,4.276381909547731,9.276381909547732,-5.000000000000001,True,3,prod_50,seller_5,2022-01-15 14:36:31.304347826,648.3,90.88,toys,89,635,5,474,24,17,44,uniq_97,79612,Porto Alegre,SP
order_56,cust_97,canceled,2022-04-11 14:28:20.502512563,2022-04-11 14:28:20.502512563,2022-04-12 14:28:20.502512563,2022-04-15 21:06:19.899497487,2022-04-20 21:06:19.899497487,2022,4,11,0,2,0,4.276381909547731,9.276381909547732,-5.000000000000001,True,1,prod_50,seller_23,2022-04-18 03:07:49.565217392,86.09,32.68,toys,89,635,5,474,24,17,44,uniq_97,79612,Porto Alegre,SP
order_56,cust_97,canceled,2022-04-11 14:28:20.502512563,2022-04-11 14:28:20.502512563,2022-04-12 14:28:20.502512563,2022-04-15 21:06:19.899497487,2022-04-20 21:06:19.899497487,2022,4,11,0,2,0,4.276381909547731,9.276381909547732,-5.000000000000001,True,1,prod_78,seller_36,2022-06-20 10:26:05.217391304,275.04,7.85,furniture,57,733,6,5451,21,20,28,uniq_97,79612,Porto Alegre,SP
order_56,cust_97,canceled,2022-04-11 14:28:20.502512563,2022-04-11 14:28:20.502512563,2022-04-12 14:28:20.502512563,2022-04-15 21:06:19.899497487,2022-04-20 21:06:19.899497487,2022,4,11,0,2,0,4.276381909547731,9.276381909547732,-5.000000000000001,True,3,prod_18,seller_49,2022-08-17 20:52:10.434782608,971.35,12.49,toys,35,969,7,4030,97,29,19,uniq_97,79612,Porto Alegre,SP
order_56,cust_97,canceled,2022-04-11 14:28:20.502512563,2022-04-11 14:28:20.502512563,2022-04-12 14:28:20.502512563,2022-04-15 21:06:19.899497487,2022-04-20 21:06:19.899497487,2022,4,11,0,2,0,4.276381909547731,9.276381909547732,-5.000000000000001,True,2,prod_121,seller_11,2022-10-15 07:18:15.652173912,174.74,16.55,toys,59,214,6,7173,59,20,38,uniq_97,79612,Porto Alegre,SP
order_57,cust_30,shipped,2022-04-13 10:22:18.693467337,2022-04-13 10:22:18.693467337,2022-04-14 10:22:18.693467337,2022-04-17 17:07:32.261306532,2022-04-22 17:07:32.261306532,2022,4,13,2,2,0,4.281407035175868,9.281407035175869,-5.000000000000001,True,1,prod_1,seller_21,2022-10-17 17:44:20.869565216,105.71,34.89,electronics,83,256,1,2554,85,11,10,uniq_30,70773,São Paulo,DF
order_58,cust_80,delivered,2022-04-15 06:16:16.884422110,2022-04-15 06:16:16.884422110,2022-04-16 06:16:16.884422110,2022-04-19 13:08:44.623115578,2022-04-24 13:08:44.623115578,2022,4,15,4,2,0,4.2864321608040274,9.286432160804027,-5.0,True,1,prod_84,seller_32,2022-01-14 09:23:28.695652174,242.17,69.29,furniture,99,327,1,5471,60,22,17,uniq_80,96469,Belo Horizonte,MG
order_59,cust_67,processing,2022-04-17 02:10:15.075376884,2022-04-17 02:10:15.075376884,2022-04-18 02:10:15.075376884,2022-04-21 09:09:56.984924622,2022-04-26 09:09:56.984924622,2022,4,17,6,2,1,4.291457286432152,9.291457286432154,-5.000000000000002,True,4,prod_129,seller_44,2022-06-04 14:36:31.304347826,782.36,58.36,books,80,699,1,5305,17,28,41,uniq_67,22672,Rio de Janeiro,RJ
order_60,cust_53,canceled,2022-04-18 22:04:13.266331658,2022-04-18 22:04:13.266331658,2022-04-19 22:04:13.266331658,2022-04-23 05:11:09.346733668,2022-04-28 05:11:09.346733668,2022,4,18,0,2,0,4.296482412060301,9.296482412060302,-5.000000000000001,True,1,prod_115,seller_29,2022-05-30 17:44:20.869565218,385.27,42.5,toys,47,549,4,9608,85,22,36,uniq_53,54926,São Paulo,RJ
order_61,cust_49,shipped,2022-04-20 17:58:11.457286432,2022-04-20 17:58:11.457286432,2022-04-21 17:58:11.457286432,2022-04-25 01:12:21.708542714,2022-04-30 01:12:21.708542714,2022,4,20,2,2,0,4.301507537688448,9.30150753768845,-5.000000000000001,True,1,prod_134,seller_44,2022-07-16 00:00:00.000000000,713.53,18.96,toys,65,183,2,2776,69,20,48,uniq_49,19356,Brasília,RS
order_63,cust_69,canceled,2022-04-24 09:46:07.839195980,2022-04-24 09:46:07.839195980,2022-04-25 09:46:07.839195980,2022-04-28 17:14:46.432160804,2022-05-03 17:14:46.432160804,2022,4,24,6,2,1,4.3115577889447225,9.311557788944723,-5.000000000000001,True,2,prod_60,seller_26,2022-01-01 00:00:00.000000000,917.15,17.61,clothing,38,423,1,9203,52,23,31,uniq_69,54622,Brasília,RJ
order_63,cust_69,canceled,2022-04-24 09:46:07.839195980,2022-04-24 09:46:07.839195980,2022-04-25 09:46:07.839195980,2022-04-28 17:14:46.432160804,2022-05-03 17:14:46.432160804,2022,4,24,6,2,1,4.3115577889447225,9.311557788944723,-5.000000000000001,True,4,prod_90,seller_28,2022-07-02 14:36:31.304347826,994.26,14.74,clothing,64,589,4,227,98,27,31,uniq_69,54622,Brasília,RJ
order_63,cust_69,canceled,2022-04-24 09:46:07.839195980,2022-04-24 09:46:07.839195980,2022-04-25 09:46:07.839195980,2022-04-28 17:14:46.432160804,2022-05-03 17:14:46.432160804,2022,4,24,6,2,1,4.3115577889447225,9.311557788944723,-5.000000000000001,True,3,prod_86,seller_30,2022-09-24 14:36:31.304347824,248.79,8.92,toys,78,798,5,8871,59,47,21,uniq_69,54622,Brasília,RJ
order_65,cust_45,delivered,2022-04-28 01:34:04.221105528,2022-04-28 01:34:04.221105528,2022-04-29 01:34:04.221105528,2022-05-02 09:17:11.155778894,2022-05-07 09:17:11.155778894,2022,4,28,3,2,0,4.321608040200996,9.321608040200996,-5.0,True,2,prod_81,seller_30,2022-08-10 13:33:54.782608696,741.99,82.09,clothing,14,405,8,4229,55,27,15,uniq_45,31582,Porto Alegre,DF
order_65,cust_45,delivered,2022-04-28 01:34:04.221105528,2022-04-28 01:34:04.221105528,2022-04-29 01:34:04.221105528,2022-05-02 09:17:11.155778894,2022-05-07 09:17:11.155778894,2022,4,28,3,2,0,4.321608040200996,9.321608040200996,-5.0,True,2,prod_107,seller_34,2022-09-29 11:28:41.739130436,387.06,68.8,books,89,349,5,9350,40,21,20,uniq_45,31582,Porto Alegre,DF
order_65,cust_45,delivered,2022-04-28 01:34:04.221105528,2022-04-28 01:34:04.221105528,2022-04-29 01:34:04.221105528,2022-05-02 09:17:11.155778894,2022-05-07 09:17:11.155778894,2022,4,28,3,2,0,4.321608040200996,9.321608040200996,-5.0,True,4,prod_61,seller_18,2022-11-06 05:13:02.608695652,639.92,52.75,clothing,51,827,6,3968,33,48,34,uniq_45,31582,Porto Alegre,DF
order_66,cust_57,delivered,2022-04-29 21:28:02.412060302,2022-04-29 21:28:02.412060302,2022-04-30 21:28:02.412060302,2022-05-04 05:18:23.517587940,2022-05-09 05:18:23.517587940,2022,4,29,4,2,0,4.3266331658291435,9.326633165829143,-5.0,True,4,prod_35,seller_42,2022-05-01 12:31:18.260869566,34.2,88.05,clothing,58,138,5,3223,37,22,19,uniq_57,98151,Porto Alegre,SP
order_67,cust_28,delivered,2022-05-01 17:22:00.603015076,2022-05-01 17:22:00.603015076,2022-05-02 17:22:00.603015076,2022-05-06 01:19:35.879396984,2022-05-11 01:19:35.879396984,2022,5,1,6,2,1,4.331658291457268,9.331658291457268,-5.0,True,3,prod_38,seller_37,2022-08-05 16:41:44.347826088,817.8,70.11,clothing,73,954,8,8382,69,15,12,uniq_28,25298,Belo Horizonte,RJ
order_68,cust_82,delivered,2022-05-03 13:15:58.793969850,2022-05-03 13:15:58.793969850,2022-05-04 13:15:58.793969850,2022-05-07 21:20:48.241206030,2022-05-12 21:20:48.241206030,2022,5,3,1,2,0,4.336683417085417,9.336683417085416,-4.999999999999999,True,1,prod_143,seller_2,2022-10-25 01:02:36.521739128,427.15,79.41,toys,11,902,3,621,48,43,30,uniq_82,36694,Brasília,DF
order_68,cust_82,delivered,2022-05-03 13:15:58.793969850,2022-05-03 13:15:58.793969850,2022-05-04 13:15:58.793969850,2022-05-07 21:20:48.241206030,2022-05-12 21:20:48.241206030,2022,5,3,1,2,0,4.336683417085417,9.336683417085416,-4.999999999999999,True,3,prod_128,seller_10,2022-11-20 19:49:33.913043476,281.86,66.67,books,23,357,9,9939,92,42,48,uniq_82,36694,Brasília,DF
order_69,cust_79,shipped,2022-05-05 09:09:56.984924624,2022-05-05 09:09:56.984924624,2022-05-06 09:09:56.984924624,2022-05-09 17:22:00.603015074,2022-05-14 17:22:00.603015074,2022,5,5,3,2,0,4.341708542713541,9.34170854271354,-4.999999999999999,True,4,prod_91,seller_32,2022-06-30 04:10:26.086956522,415.23,55.61,clothing,94,295,1,8334,16,17,35,uniq_79,95847,Rio de Janeiro,RJ
order_69,cust_79,shipped,2022-05-05 09:09:56.984924624,2022-05-05 09:09:56.984924624,2022-05-06 09:09:56.984924624,2022-05-09 17:22:00.603015074,2022-05-14 17:22:00.603015074,2022,5,5,3,2,0,4.341708542713541,9.34170854271354,-4.999999999999999,True,4,prod_88,seller_45,2022-11-22 01:02:36.521739128,182.38,76.2,toys,61,513,1,6757,74,17,31,uniq_79,95847,Rio de Janeiro,RJ
order_70,cust_100,delivered,2022-05-07 05:03:55.175879398,2022-05-07 05:03:55.175879398,2022-05-08 05:03:55.175879398,2022-05-11 13:23:12.964824120,2022-05-16 13:23:12.964824120,2022,5,7,5,2,1,4.34673366834169,9.34673366834169,-5.0,True,3,prod_81,seller_34,2022-02-22 08:20:52.173913043,122.69,71.69,clothing,14,405,8,4229,55,27,15,uniq_100,22147,Porto Alegre,DF
order_72,cust_35,delivered,2022-05-10 20:51:51.557788946,2022-05-10 20:51:51.557788946,2022-05-11 20:51:51.557788946,2022-05-15 05:25:37.688442210,2022-05-20 05:25:37.688442210,2022,5,10,1,2,0,4.356783919597963,9.356783919597962,-4.999999999999999,True,2,prod_33,seller_1,2022-02-06 12:31:18.260869565,675.52,25.61,clothing,47,388,2,5959,26,6,31,uniq_35,69143,Porto Alegre,MG
order_72,cust_35,delivered,2022-05-10 20:51:51.557788946,2022-05-10 20:51:51.557788946,2022-05-11 20:51:51.557788946,2022-05-15 05:25:37.688442210,2022-05-20 05:25:37.688442210,2022,5,10,1,2,0,4.356783919597963,9.356783919597962,-4.999999999999999,True,3,prod_86,seller_14,2022-03-22 08:20:52.173913043,711.08,69.42,toys,78,798,5,8871,59,47,21,uniq_35,69143,Porto Alegre,MG
order_72,cust_35,delivered,2022-05-10 20:51:51.557788946,2022-05-10 20:51:51.557788946,2022-05-11 20:51:51.557788946,2022-05-15 05:25:37.688442210,2022-05-20 05:25:37.688442210,2022,5,10,1,2,0,4.356783919597963,9.356783919597962,-4.999999999999999,True,3,prod_13,seller_3,2022-07-09 21:54:46.956521738,508.04,21.38,clothing,57,860,6,6925,61,23,37,uniq_35,69143,Porto Alegre,MG
order_74,cust_49,delivered,2022-05-14 12:39:47.939698492,2022-05-14 12:39:47.939698492,2022-05-15 12:39:47.939698492,2022-05-18 21:28:02.412060300,2022-05-23 21:28:02.412060300,2022,5,14,5,2,1,4.3668341708542595,9.366834170854258,-4.999999999999998,True,2,prod_102,seller_20,2022-05-17 08:20:52.173913044,375.05,5.69,books,63,703,2,8812,21,20,31,uniq_49,19356,Brasília,RS
order_78,cust_35,delivered,2022-05-21 20:15:40.703517588,2022-05-21 20:15:40.703517588,2022-05-22 20:15:40.703517588,2022-05-26 05:32:51.859296482,2022-05-31 05:32:51.859296482,2022,5,21,5,2,1,4.386934673366829,9.386934673366829,-5.0,True,2,prod_44,seller_26,2022-02-01 15:39:07.826086956,308.28,33.81,toys,55,473,9,2020,99,46,33,uniq_35,69143,Porto Alegre,MG
order_78,cust_35,delivered,2022-05-21 20:15:40.703517588,2022-05-21 20:15:40.703517588,2022-05-22 20:15:40.703517588,2022-05-26 05:32:51.859296482,2022-05-31 05:32:51.859296482,2022,5,21,5,2,1,4.386934673366829,9.386934673366829,-5.0,True,1,prod_50,seller_26,2022-05-18 13:33:54.782608696,611.93,97.42,toys,89,635,5,474,24,17,44,uniq_35,69143,Porto Alegre,MG
order_78,cust_35,delivered,2022-05-21 20:15:40.703517588,2022-05-21 20:15:40.703517588,2022-05-22 20:15:40.703517588,2022-05-26 05:32:51.859296482,2022-05-31 05:32:51.859296482,2022,5,21,5,2,1,4.386934673366829,9.386934673366829,-5.0,True,4,prod_104,seller_37,2022-06-19 05:13:02.608695652,203.86,49.21,electronics,14,944,7,7977,95,38,10,uniq_35,69143,Porto Alegre,MG
order_78,cust_35,delivered,2022-05-21 20:15:40.703517588,2022-05-21 20:15:40.703517588,2022-05-22 20:15:40.703517588,2022-05-26 05:32:51.859296482,2022-05-31 05:32:51.859296482,2022,5,21,5,2,1,4.386934673366829,9.386934673366829,-5.0,True,1,prod_91,seller_5,2022-11-13 12:31:18.260869564,919.79,69.22,clothing,94,295,1,8334,16,17,35,uniq_35,69143,Porto Alegre,MG
order_79,cust_60,delivered,2022-05-23 16:09:38.894472362,2022-05-23 16:09:38.894472362,2022-05-24 16:09:38.894472362,2022-05-28 01:34:04.221105528,2022-06-02 01:34:04.221105528,2022,5,23,0,2,0,4.391959798994977,9.391959798994977,-5.0,True,3,prod_41,seller_11,2022-01-24 03:07:49.565217391,370.87,46.47,books,85,273,2,4819,58,49,18,uniq_60,31635,Belo Horizonte,MG
order_79,cust_60,delivered,2022-05-23 16:09:38.894472362,2022-05-23 16:09:38.894472362,2022-05-24 16:09:38.894472362,2022-05-28 01:34:04.221105528,2022-06-02 01:34:04.221105528,2022,5,23,0,2,0,4.391959798994977,9.391959798994977,-5.0,True,1,prod_103,seller_38,2022-03-07 17:44:20.869565217,117.33,86.08,books,59,229,8,3864,74,48,41,uniq_60,31635,Belo Horizonte,MG
order_79,cust_60,delivered,2022-05-23 16:09:38.894472362,2022-05-23 16:09:38.894472362,2022-05-24 16:09:38.894472362,2022-05-28 01:34:04.221105528,2022-06-02 01:34:04.221105528,2022,5,23,0,2,0,4.391959798994977,9.391959798994977,-5.0,True,2,prod_76,seller_20,2022-12-23 16:41:44.347826088,445.64,43.46,electronics,13,799,2,5151,23,18,47,uniq_60,31635,Belo Horizonte,MG
order_80,cust_73,delivered,2022-05-25 12:03:37.085427136,2022-05-25 12:03:37.085427136,2022-05-26 12:03:37.085427136,2022-05-29 21:35:16.582914572,2022-06-03 21:35:16.582914572,2022,5,25,2,2,0,4.396984924623101,9.396984924623103,-5.000000000000002,True,2,prod_49,seller_33,2022-03-02 20:52:10.434782609,816.55,31.83,clothing,35,325,7,7156,91,24,34,uniq_73,90249,Belo Horizonte,DF
order_81,cust_33,canceled,2022-05-27 07:57:35.276381910,2022-05-27 07:57:35.276381910,2022-05-28 07:57:35.276381910,2022-05-31 17:36:28.944723618,2022-06-05 17:36:28.944723618,2022,5,27,4,2,0,4.40201005025125,9.402010050251251,-5.000000000000001,True,4,prod_66,seller_14,2022-03-12 14:36:31.304347826,332.08,96.89,electronics,86,393,8,6251,12,23,22,uniq_33,65263,Rio de Janeiro,RJ
order_81,cust_33,canceled,2022-05-27 07:57:35.276381910,2022-05-27 07:57:35.276381910,2022-05-28 07:57:35.276381910,2022-05-31 17:36:28.944723618,2022-06-05 17:36:28.944723618,2022,5,27,4,2,0,4.40201005025125,9.402010050251251,-5.000000000000001,True,2,prod_57,seller_29,2022-05-21 00:00:00.000000000,184.28,56.53,books,40,583,2,7970,33,28,48,uniq_33,65263,Rio de Janeiro,RJ
order_81,cust_33,canceled,2022-05-27 07:57:35.276381910,2022-05-27 07:57:35.276381910,2022-05-28 07:57:35.276381910,2022-05-31 17:36:28.944723618,2022-06-05 17:36:28.944723618,2022,5,27,4,2,0,4.40201005025125,9.402010050251251,-5.000000000000001,True,3,prod_48,seller_49,2022-08-08 03:07:49.565217392,215.12,37.84,toys,37,273,4,6280,82,39,35,uniq_33,65263,Rio de Janeiro,RJ
order_83,cust_41,shipped,2022-05-30 23:45:31.658291458,2022-05-30 23:45:31.658291458,2022-05-31 23:45:31.658291458,2022-06-04 09:38:53.668341708,2022-06-09 09:38:53.668341708,2022,5,30,0,2,0,4.412060301507523,9.412060301507523,-5.0,True,2,prod_26,seller_35,2022-07-25 17:44:20.869565218,878.47,37.98,electronics,84,615,2,7221,73,33,37,uniq_41,84972,Porto Alegre,DF
order_83,cust_41,shipped,2022-05-30 23:45:31.658291458,2022-05-30 23:45:31.658291458,2022-05-31 23:45:31.658291458,2022-06-04 09:38:53.668341708,2022-06-09 09:38:53.668341708,2022,5,30,0,2,0,4.412060301507523,9.412060301507523,-5.0,True,2,prod_23,seller_10,2022-10-01 21:54:46.956521740,964.92,63.66,books,97,452,1,5645,13,48,37,uniq_41,84972,Porto Alegre,DF
order_83,cust_41,shipped,2022-05-30 23:45:31.658291458,2022-05-30 23:45:31.658291458,2022-05-31 23:45:31.658291458,2022-06-04 09:38:53.668341708,2022-06-09 09:38:53.668341708,2022,5,30,0,2,0,4.412060301507523,9.412060301507523,-5.0,True,2,prod_30,seller_31,2022-12-10 07:18:15.652173912,132.2,15.27,electronics,64,147,3,8261,64,38,24,uniq_41,84972,Porto Alegre,DF
order_83,cust_41,shipped,2022-05-30 23:45:31.658291458,2022-05-30 23:45:31.658291458,2022-05-31 23:45:31.658291458,2022-06-04 09:38:53.668341708,2022-06-09 09:38:53.668341708,2022,5,30,0,2,0,4.412060301507523,9.412060301507523,-5.0,True,3,prod_131,seller_1,2022-12-17 14:36:31.304347824,263.29,60.86,furniture,55,978,6,4427,90,17,29,uniq_41,84972,Porto Alegre,DF
order_85,cust_24,delivered,2022-06-03 15:33:28.040201006,2022-06-03 15:33:28.040201006,2022-06-04 15:33:28.040201006,2022-06-08 01:41:18.391959798,2022-06-13 01:41:18.391959798,2022,6,3,4,2,0,4.4221105527637965,9.422110552763796,-4.999999999999999,True,2,prod_67,seller_47,2022-02-28 10:26:05.217391304,508.05,75.58,electronics,76,663,5,5238,39,34,43,uniq_24,49530,Belo Horizonte,MG
order_88,cust_68,delivered,2022-06-09 03:15:22.613065328,2022-06-09 03:15:22.613065328,2022-06-10 03:15:22.613065328,2022-06-13 13:44:55.477386934,2022-06-18 13:44:55.477386934,2022,6,9,3,2,0,4.4371859296482175,9.437185929648217,-5.0,True,1,prod_47,seller_44,2022-01-27 18:46:57.391304348,122.42,70.42,furniture,23,673,4,6197,49,27,49,uniq_68,30200,São Paulo,MG
order_88,cust_68,delivered,2022-06-09 03:15:22.613065328,2022-06-09 03:15:22.613065328,2022-06-10 03:15:22.613065328,2022-06-13 13:44:55.477386934,2022-06-18 13:44:55.477386934,2022,6,9,3,2,0,4.4371859296482175,9.437185929648217,-5.0,True,3,prod_124,seller_25,2022-03-04 02:05:13.043478261,32.06,71.37,furniture,32,712,8,7582,28,45,41,uniq_68,30200,São Paulo,MG
order_88,cust_68,delivered,2022-06-09 03:15:22.613065328,2022-06-09 03:15:22.613065328,2022-06-10 03:15:22.613065328,2022-06-13 13:44:55.477386934,2022-06-18 13:44:55.477386934,2022,6,9,3,2,0,4.4371859296482175,9.437185929648217,-5.0,True,4,prod_54,seller_7,2022-10-08 00:00:00.000000000,165.23,84.94,furniture,88,918,4,3429,40,39,14,uniq_68,30200,São Paulo,MG
order_90,cust_80,delivered,2022-06-12 19:03:18.994974874,2022-06-12 19:03:18.994974874,2022-06-13 19:03:18.994974874,2022-06-17 05:47:20.201005024,2022-06-22 05:47:20.201005024,2022,6,12,6,2,1,4.447236180904514,9.447236180904513,-4.999999999999999,True,1,prod_47,seller_43,2022-06-09 11:28:41.739130434,224.67,29.05,furniture,23,673,4,6197,49,27,49,uniq_80,96469,Belo Horizonte,MG
order_91,cust_22,shipped,2022-06-14 14:57:17.185929648,2022-06-14 14:57:17.185929648,2022-06-15 14:57:17.185929648,2022-06-19 01:48:32.562814070,2022-06-24 01:48:32.562814070,2022,6,14,1,2,0,4.4522613065326615,9.452261306532662,-5.000000000000001,True,4,prod_4,seller_5,2022-01-11 22:57:23.478260869,306.86,70.22,furniture,65,716,9,1456,98,47,48,uniq_22,68860,São Paulo,RJ
